md5_hash,copies_count,file_paths,inferred_raw_labels,candidate_5_class_labels,candidate_binary_labels,resolved_5_class,resolved_binary,conflict_status
bd55ea4b2ca5be3bf3a2905a4e56ca8a,12,raw_data\BABY CRY\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav; raw_data\BABY CRY\tired\276c.wav; raw_data\Baby Crying Sounds\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\276c.wav; raw_data\Dataset\cry\276c.wav; raw_data\donateacry_corpus\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\276c.wav; raw_data_2\cry\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav; raw_data_2\cry\tired\276c.wav; raw_data_2\Dataset\cry\276c.wav; raw_data_2\hungry\hungry1 (142).wav,cry; hungry; tired; unknown,Unknown; Hungry; Tired,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
bd6a842a80016eee24e0b75781c2cfd9,1,standardized_audio\235c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bd6bcdaba02c332019f689112726c740,1,standardized_audio\267c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bd6e54506eba9b9d9051cf69c08bb71b,12,raw_data\BABY CRY\belly_pain\386c.wav; raw_data\BABY CRY\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\386c.wav; raw_data\Baby Crying Sounds\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav; raw_data\Dataset\cry\386c.wav; raw_data\donateacry_corpus\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\386c.wav; raw_data_2\Baby Crying Sounds\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav; raw_data_2\cry\belly pain\386c.wav; raw_data_2\cry\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\386c.wav; raw_data_2\hungry\hungry1 (352).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
bd8f356c1e9fa72fa0b9cfe05ee7cea5,12,raw_data\BABY CRY\cold_hot\53c.wav; raw_data\BABY CRY\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\cold_hot\53c.wav; raw_data\Baby Crying Sounds\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav; raw_data\Dataset\cry\53c.wav; raw_data\donateacry_corpus\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\53c.wav; raw_data_2\Baby Crying Sounds\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav; raw_data_2\cry\cold_hot\53c.wav; raw_data_2\cry\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\53c.wav; raw_data_2\hungry\hungry1 (155).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
bd984ca905d64efc49a90aeda9c06999,1,standardized_audio\387c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bd9a68d52dd91612229c1cecac77058d,1,standardized_audio\69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bda379df88f5ad7bb7d0af2b15e2bf80,1,standardized_audio\10c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bdaf1eebbc32ceafe6608ce904f482f2,2,raw_data\BABY CRY\hungry\hung_sugianto_minta_susu_22.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_sugianto_minta_susu_22.wav,hungry; Hungry; unknown,Hungry,Hungry,Hungry,Hungry,no_conflict
bdb84cb2bb6590bcd4d52670ac06f3bc,5,raw_data\Baby Crying Sounds\silence\silence.wav_34.wav; raw_data\Dataset\not_cry\251n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_34.wav; raw_data_2\cry\silence\silence.wav_34.wav; raw_data_2\Dataset\not_cry\251n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
bdbb79a6ef41e1810807b80aea43855e,2,raw_data\BABY CRY\hungry\hung_yudi_puting_dilepas_11.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yudi_puting_dilepas_11.wav,hungry; Hungry; unknown,Hungry,Hungry,Hungry,Hungry,no_conflict
be08781aaca58fd8e2137ecb4e476521,1,cleaned_audio_unique\48a09793c37227e9d7f27ffb5bb487f0.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
be18295cb301a532b70da134a717b6a5,1,standardized_audio\silence.wav_30.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
be2e8d2fdf104d1d7249df9e752671e1,2,raw_data\BABY CRY\cold_hot\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data_2\cry\cold_hot\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,cold_hot; unknown,Discomfort,Not Hungry,Discomfort,Not Hungry,no_conflict
be5d0e6536330f4c99366c3ed0ae091c,5,raw_data\Baby Crying Sounds\noise\1-32318-A.ogg; raw_data\Dataset\not_cry\7n.ogg; raw_data_2\Baby Crying Sounds\noise\1-32318-A.ogg; raw_data_2\cry\noise\1-32318-A.ogg; raw_data_2\Dataset\not_cry\7n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
be5e0d93434d15ba28fab77e48a4aa04,1,standardized_audio\laugh_1.m4a_18.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
be79f23f89eff0765eb919830953f4fb,1,standardized_audio\laugh_1.m4a_61.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
bedeff83b51d3215f2c11e2ce84e4139,1,standardized_audio\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bee60f324869cbbff003e6d25abf6d31,11,raw_data\BABY CRY\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\burping\473c.wav; raw_data\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data\Dataset\cry\473c.wav; raw_data\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\burping\473c.wav; raw_data_2\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\cry\burping\473c.wav; raw_data_2\cry\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\473c.wav; raw_data_2\hungry\hungry1 (278).wav,cry; hungry; unknown; burping,Unknown; Hungry; Burping,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
bf2ab4cc3b16ad344cc745e2b5ade4bb,1,cleaned_audio_unique\5a33ed9ebfd49c9c41f39e56813297cd.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bf2e33a4435d757338982c60c9debda2,1,standardized_audio\719bb382-a592-46b7-82d2-8b4a625263b7-1430376562788-1.7-m-48-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bf3b28cdfb929cc8525086e6d26b51c9,5,raw_data\Baby Crying Sounds\silence\silence.wav_80.wav; raw_data\Dataset\not_cry\297n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_80.wav; raw_data_2\cry\silence\silence.wav_80.wav; raw_data_2\Dataset\not_cry\297n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
bf57473dc919e99463363c95beb4e7d8,1,standardized_audio\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bf7fd552abed1465215e053f11c2e182,5,raw_data\Baby Crying Sounds\silence\silence.wav_61.wav; raw_data\Dataset\not_cry\278n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_61.wav; raw_data_2\cry\silence\silence.wav_61.wav; raw_data_2\Dataset\not_cry\278n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
bf95d0d10cd6ca54b25c03b130eeabf9,5,raw_data\Baby Crying Sounds\noise\4-223127-A.ogg; raw_data\Dataset\not_cry\92n.ogg; raw_data_2\Baby Crying Sounds\noise\4-223127-A.ogg; raw_data_2\cry\noise\4-223127-A.ogg; raw_data_2\Dataset\not_cry\92n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
bfb07c54770466edafed82e8220a8d7c,1,standardized_audio\56c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bfcfbf28ead7ecf62df7aa6f7cb1c618,1,standardized_audio\293c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
bffd73d25f7789cb628b1b71d971dcc9,1,standardized_audio\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c000d1d016e00646ec50e145605d3963,1,standardized_audio\laugh_1.m4a_54.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c000f81ec13b9b16ab05c05f1f0f283a,11,raw_data\BABY CRY\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\475c.wav; raw_data\Baby Crying Sounds\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data\Dataset\cry\475c.wav; raw_data\donateacry_corpus\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\475c.wav; raw_data_2\Baby Crying Sounds\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\cry\burping\475c.wav; raw_data_2\cry\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\475c.wav; raw_data_2\hungry\hungry1 (280).wav,cry; hungry; unknown; burping,Unknown; Hungry; Burping,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
c02937655585f36e2c9aa66c31e626fb,1,cleaned_audio_unique\db0ba37a2324040f924bf6cd109dba90.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c03b177421e15f6a35ff4f8888896507,1,standardized_audio\282c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c050ac284e3d41cb875276e4dae8d7ac,1,standardized_audio\311c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c056220b40225d469cfe54dc15d84142,1,standardized_audio\B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c083f47999bb4f16e164273c99e72596,1,raw_data\BABY CRY\scared\sc-9.wav,scared; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c0981bed9c7da4a5837f2bcc512d0ce3,11,raw_data\BABY CRY\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\184c.wav; raw_data\Baby Crying Sounds\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data\Dataset\cry\184c.wav; raw_data\donateacry_corpus\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\184c.wav; raw_data_2\Baby Crying Sounds\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\cry\discomfort\184c.wav; raw_data_2\cry\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\Dataset\cry\184c.wav; raw_data_2\hungry\hungry1 (210).wav,cry; discomfort; hungry; unknown,Discomfort; Hungry; Unknown,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
c0a32c5324472dd898d2087a4254b739,1,standardized_audio\101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c0a8c3d3cd77e415f03ae374e8b814de,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_42.wav; raw_data\Dataset\not_cry\151n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_42.wav; raw_data_2\cry\laugh\laugh_1.m4a_42.wav; raw_data_2\Dataset\not_cry\151n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c0ba602a262e431c384b2adf72674605,12,raw_data\BABY CRY\cold_hot\85c.wav; raw_data\BABY CRY\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\85c.wav; raw_data\Baby Crying Sounds\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data\Dataset\cry\85c.wav; raw_data\donateacry_corpus\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\85c.wav; raw_data_2\Baby Crying Sounds\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\cry\cold_hot\85c.wav; raw_data_2\cry\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\Dataset\cry\85c.wav; raw_data_2\hungry\hungry1 (10).wav,cry; cold_hot; hungry; unknown,Discomfort; Hungry; Unknown,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
c0df583a396e806452a7a04eb943a78d,1,standardized_audio\107c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c0ffa64f16a025a91e37d6ab321837af,1,standardized_audio\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c104159b98ffdf6c8bb7ff6904749864,1,cleaned_audio_unique\ceac6715be22fa5e9d9c5e3c8bc699d0.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c109aa58cd50d9986b68a3ae9d25e7b2,12,raw_data\BABY CRY\belly_pain\450c.wav; raw_data\BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\450c.wav; raw_data\Baby Crying Sounds\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data\Dataset\cry\450c.wav; raw_data\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\450c.wav; raw_data_2\Baby Crying Sounds\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\cry\belly pain\450c.wav; raw_data_2\cry\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\450c.wav; raw_data_2\hungry\hungry1 (250).wav,hungry; belly_pain; belly pain; unknown; cry,Unknown; Hungry; Belly Pain,Unknown; Not Hungry; Hungry,Hungry,Hungry,label_conflict
c11929c74a3b0f2fcee313efa8fe0272,1,cleaned_audio_unique\3153639e8de9bfb9889b680cc3cb535e.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c119c538ce1ef5968b6b0ddd64b36999,6,raw_data\BABY CRY\belly_pain\414c.wav; raw_data\Baby Crying Sounds\belly pain\414c.wav; raw_data\Dataset\cry\414c.wav; raw_data_2\Baby Crying Sounds\belly pain\414c.wav; raw_data_2\cry\belly pain\414c.wav; raw_data_2\Dataset\cry\414c.wav,cry; belly_pain; belly pain; unknown,Unknown; Belly Pain,Unknown; Not Hungry,Belly Pain,Not Hungry,no_conflict
c12f8b609378b3d2717382913178aaaf,1,cleaned_audio_unique\b0a75aee403005a39d901cd9e40bd55b.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c18479691f7c93a66281fe77a1e1a024,1,standardized_audio\472c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c187bc9999ac44f2fde9371bfa2761b0,1,standardized_audio\541c.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c198833ef7a4ad8b8813510d30497f6b,1,standardized_audio\549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c1aa7f625fed5329c3faaba06dc4326d,1,standardized_audio\laugh_1.m4a_26.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c1bd13f7d48dde7ac7fe57b872a80dc8,5,raw_data\Baby Crying Sounds\noise\1-30344-A.ogg; raw_data\Dataset\not_cry\6n.ogg; raw_data_2\Baby Crying Sounds\noise\1-30344-A.ogg; raw_data_2\cry\noise\1-30344-A.ogg; raw_data_2\Dataset\not_cry\6n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c1bed136048bb77653d2ad3feca90c50,1,cleaned_audio_unique\451d46f324e8bbdcfa4ff674b53490bd.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c1c5c47e5e4aa0a01afc832559b92c38,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_83.wav; raw_data\Dataset\not_cry\192n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_83.wav; raw_data_2\cry\laugh\laugh_1.m4a_83.wav; raw_data_2\Dataset\not_cry\192n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c1f4aa92289520e8a1af4e903ba804dc,1,cleaned_audio_unique\65dea11432967bb264a2b4d7e1440fed.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c1fc0661004a450f0960fbc53e04e3d5,6,raw_data\BABY CRY\belly_pain\436c.wav; raw_data\Baby Crying Sounds\belly pain\436c.wav; raw_data\Dataset\cry\436c.wav; raw_data_2\Baby Crying Sounds\belly pain\436c.wav; raw_data_2\cry\belly pain\436c.wav; raw_data_2\Dataset\cry\436c.wav,cry; belly_pain; belly pain; unknown,Unknown; Belly Pain,Unknown; Not Hungry,Belly Pain,Not Hungry,no_conflict
c1ffd95ed1c418bc46cb12ac3dfb7565,1,cleaned_audio_unique\ac24e381eb725984a66c95492e609536.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c20dbdf7f0392df8849299d41433e232,5,raw_data\Baby Crying Sounds\silence\silence.wav_82.wav; raw_data\Dataset\not_cry\299n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_82.wav; raw_data_2\cry\silence\silence.wav_82.wav; raw_data_2\Dataset\not_cry\299n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c2284042bd174df64218d4e7612c0c1e,1,standardized_audio\2-144137-A.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c233475e0700eeb425320102d5d23054,12,raw_data\BABY CRY\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data\BABY CRY\tired\254c.wav; raw_data\Baby Crying Sounds\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data\Baby Crying Sounds\tired\254c.wav; raw_data\Dataset\cry\254c.wav; raw_data\donateacry_corpus\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\254c.wav; raw_data_2\cry\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\cry\tired\254c.wav; raw_data_2\Dataset\cry\254c.wav; raw_data_2\hungry\hungry1 (58).wav,cry; hungry; tired; unknown,Unknown; Hungry; Tired,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
c23c90e8013001a92366bbfdf2df1f9b,5,raw_data\Baby Crying Sounds\silence\silence.wav_60.wav; raw_data\Dataset\not_cry\277n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_60.wav; raw_data_2\cry\silence\silence.wav_60.wav; raw_data_2\Dataset\not_cry\277n.wav,silence; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c26aad441ee60b33f4e0968c07c42435,1,standardized_audio\323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c2826cdeb43527bc181ddc01fd6ad6e7,1,standardized_audio\laugh_1.m4a_17.wav,silence; standardized_audio,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c29118e69acb6d0b414e8c2e5592608a,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_3.wav; raw_data\Dataset\not_cry\112n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_3.wav; raw_data_2\cry\laugh\laugh_1.m4a_3.wav; raw_data_2\Dataset\not_cry\112n.wav,silence; unknown; laugh; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c29b9965838f48705d8b82105263348c,11,raw_data\BABY CRY\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\197c.wav; raw_data\Baby Crying Sounds\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data\Dataset\cry\197c.wav; raw_data\donateacry_corpus\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\197c.wav; raw_data_2\Baby Crying Sounds\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\cry\discomfort\197c.wav; raw_data_2\cry\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\197c.wav; raw_data_2\hungry\hungry1 (174).wav,cry; discomfort; hungry; unknown,Discomfort; Hungry; Unknown,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
c2c25fcb863db072d80277e7639f0c67,1,cleaned_audio_unique\429cdf5973538ba4b82da864ff9d8def.wav,cleaned_audio_unique; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c2c5df1daff019d7a201e6f2fd766ee5,5,raw_data\Baby Crying Sounds\noise\4-216211-A.ogg; raw_data\Dataset\not_cry\90n.ogg; raw_data_2\Baby Crying Sounds\noise\4-216211-A.ogg; raw_data_2\cry\noise\4-216211-A.ogg; raw_data_2\Dataset\not_cry\90n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c2c808e2455e4201fa25038fc101cdcd,11,raw_data\BABY CRY\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\479c.wav; raw_data\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data\Dataset\cry\479c.wav; raw_data\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\479c.wav; raw_data_2\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\cry\burping\479c.wav; raw_data_2\cry\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\479c.wav; raw_data_2\hungry\hungry1 (290).wav,cry; hungry; unknown; burping,Unknown; Hungry; Burping,Not Hungry; Unknown; Hungry,Hungry,Hungry,label_conflict
c2f336e362777160f32375c884e715cd,5,raw_data\Baby Crying Sounds\noise\2-128465-A.ogg; raw_data\Dataset\not_cry\41n.ogg; raw_data_2\Baby Crying Sounds\noise\2-128465-A.ogg; raw_data_2\cry\noise\2-128465-A.ogg; raw_data_2\Dataset\not_cry\41n.ogg,noise; unknown; not_cry,Exclude,Exclude,Exclude,Exclude,exclude_candidate
c2fb878d836689447c634bb5a0af3159,2,raw_data\BABY CRY\lonely\0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185393784-1.7-f-26-lo.wav; raw_data_2\cry\lonely\0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185393784-1.7-f-26-lo.wav,lonely; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
c32698a9de7cc9b8c9852a53c46f3d2c,1,standardized_audio\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,standardized_audio; unknown,Unknown,Unknown,Unknown,Unknown,unknown_label
