md5_hash,reason,original_paths
9f20016e8b16d55a28f3ad9946992a19,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-51731-B.ogg; raw_data\Dataset\not_cry\47n.ogg; raw_data_2\Baby Crying Sounds\noise\3-51731-B.ogg; raw_data_2\cry\noise\3-51731-B.ogg; raw_data_2\Dataset\not_cry\47n.ogg
9f34b8b4604661f3c83c7420bc322589,unknown_lonely,raw_data\BABY CRY\lonely\lo-3 - Copy.wav; raw_data\BABY CRY\lonely\lo-3.wav
9f83de7c936825856b257b5ccd4485d7,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_46.wav; raw_data\Dataset\not_cry\263n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_46.wav; raw_data_2\cry\silence\silence.wav_46.wav; raw_data_2\Dataset\not_cry\263n.wav
9f9bed1aef6428b969c66010317a52d9,unknown_lonely,raw_data\Dataset\cry\30c.ogg; raw_data_2\Dataset\cry\30c.ogg
9fc6a25d2ad7c287f8609949ab00ee7c,unknown_lonely,raw_data\BABY CRY\scared\generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav; raw_data_2\cry\scared\generated2_d6cda191-4962-4308-9a36-46d5648a95ed-1431700349754-1.7-m-04-sc.wav
9fe3ab44ba515fb97c3ec87ea4112a0d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-203371-A.ogg; raw_data\Dataset\not_cry\68n.ogg; raw_data_2\Baby Crying Sounds\noise\3-203371-A.ogg; raw_data_2\cry\noise\3-203371-A.ogg; raw_data_2\Dataset\not_cry\68n.ogg
a0f87a3931ae1ef030c103f4951a4f0c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_33.wav; raw_data\Dataset\not_cry\142n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_33.wav; raw_data_2\cry\laugh\laugh_1.m4a_33.wav; raw_data_2\Dataset\not_cry\142n.wav
a149fd659785f9f61fb79943e71a1e8d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_11.wav; raw_data\Dataset\not_cry\228n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_11.wav; raw_data_2\cry\silence\silence.wav_11.wav; raw_data_2\Dataset\not_cry\228n.wav
a1db28f856c4d38e263bd263f374935a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_86.wav; raw_data\Dataset\not_cry\195n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_86.wav; raw_data_2\cry\laugh\laugh_1.m4a_86.wav; raw_data_2\Dataset\not_cry\195n.wav
a3702fea179e582bf99250d98b00291d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_68.wav; raw_data\Dataset\not_cry\177n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_68.wav; raw_data_2\cry\laugh\laugh_1.m4a_68.wav; raw_data_2\Dataset\not_cry\177n.wav
a37c56146da0b4131393bca065cc2e3e,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_33.wav; raw_data\Dataset\not_cry\250n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_33.wav; raw_data_2\cry\silence\silence.wav_33.wav; raw_data_2\Dataset\not_cry\250n.wav
a4e8f4a576ba742da24023ba5ed27138,unknown_lonely,raw_data\BABY CRY\scared\f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav; raw_data_2\cry\scared\f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav
a5f819a458a04064ae3e2c88cd4096fe,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_76.wav; raw_data\Dataset\not_cry\185n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_76.wav; raw_data_2\cry\laugh\laugh_1.m4a_76.wav; raw_data_2\Dataset\not_cry\185n.wav
a60366422e3ace75c40617ff686c75ff,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_103.wav; raw_data\Dataset\not_cry\320n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_103.wav; raw_data_2\cry\silence\silence.wav_103.wav; raw_data_2\Dataset\not_cry\320n.wav
a65527c36cf82514fa7b472d1234eb10,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_4.wav; raw_data\Dataset\not_cry\201n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_4.wav; raw_data_2\cry\laugh\laugh_2.m4a_4.wav; raw_data_2\Dataset\not_cry\201n.wav
a6648cb9cf2380b750208be99eca517c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_102.wav; raw_data\Dataset\not_cry\319n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_102.wav; raw_data_2\cry\silence\silence.wav_102.wav; raw_data_2\Dataset\not_cry\319n.wav
a664b5faa7bff8e3d8709b8a8ee695e7,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-156999-D.ogg; raw_data\Dataset\not_cry\96n.ogg; raw_data_2\Baby Crying Sounds\noise\5-156999-D.ogg; raw_data_2\cry\noise\5-156999-D.ogg; raw_data_2\Dataset\not_cry\96n.ogg
a9363f63aea889c8a3d359bd5ff6ad2a,unknown_lonely,raw_data\BABY CRY\scared\sc-4 - Copy.wav; raw_data\BABY CRY\scared\sc-4.wav
a95e7399387e10e386b0baaca9777f58,unknown_lonely,raw_data\Dataset\cry\92c.ogg; raw_data_2\Dataset\cry\92c.ogg
a96163abb835cfb4ab41c929a5eaf7f0,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_0.wav; raw_data\Dataset\not_cry\217n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_0.wav; raw_data_2\cry\silence\silence.wav_0.wav; raw_data_2\Dataset\not_cry\217n.wav
a98a51185b37ad55796cd7ac801ad2ad,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_11.wav; raw_data\Dataset\not_cry\208n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_11.wav; raw_data_2\cry\laugh\laugh_2.m4a_11.wav; raw_data_2\Dataset\not_cry\208n.wav
a9bb56e2e25b2b90b5dae51ba29cb8ed,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_36.wav; raw_data\Dataset\not_cry\253n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_36.wav; raw_data_2\cry\silence\silence.wav_36.wav; raw_data_2\Dataset\not_cry\253n.wav
ad2e253752bf37af190f38c2c1bb3ae6,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_24.wav; raw_data\Dataset\not_cry\133n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_24.wav; raw_data_2\cry\laugh\laugh_1.m4a_24.wav; raw_data_2\Dataset\not_cry\133n.wav
ad3bbe9b9ad773bda5e36ab1b5edbbef,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-70936-A.ogg; raw_data\Dataset\not_cry\31n.ogg; raw_data_2\Baby Crying Sounds\noise\2-70936-A.ogg; raw_data_2\cry\noise\2-70936-A.ogg; raw_data_2\Dataset\not_cry\31n.ogg
ae593bb0cdc3778dbd66b1c182840b84,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_79.wav; raw_data\Dataset\not_cry\296n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_79.wav; raw_data_2\cry\silence\silence.wav_79.wav; raw_data_2\Dataset\not_cry\296n.wav
ae9693419ac5d76cf192885b06fbedc4,unknown_lonely,raw_data\Dataset\cry\29c.ogg; raw_data_2\Dataset\cry\29c.ogg
af9e37942d330a477b906c0e68d70a42,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_52.wav; raw_data\Dataset\not_cry\269n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_52.wav; raw_data_2\cry\silence\silence.wav_52.wav; raw_data_2\Dataset\not_cry\269n.wav
afcd345bdcb7b4e4e95c712fe7ad0196,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_107.wav; raw_data\Dataset\not_cry\324n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_107.wav; raw_data_2\cry\silence\silence.wav_107.wav; raw_data_2\Dataset\not_cry\324n.wav
b2d92f225658518a6c47e6e9b8355b15,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_17.wav; raw_data\Dataset\not_cry\214n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_17.wav; raw_data_2\cry\laugh\laugh_2.m4a_17.wav; raw_data_2\Dataset\not_cry\214n.wav
b449ccd037959b88891ea7d05058dcb3,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_63.wav; raw_data\Dataset\not_cry\172n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_63.wav; raw_data_2\cry\laugh\laugh_1.m4a_63.wav; raw_data_2\Dataset\not_cry\172n.wav
b5ae3251df695db8f7a1a6248b7a9c08,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-51731-A.ogg; raw_data\Dataset\not_cry\46n.ogg; raw_data_2\Baby Crying Sounds\noise\3-51731-A.ogg; raw_data_2\cry\noise\3-51731-A.ogg; raw_data_2\Dataset\not_cry\46n.ogg
b5e25607d4522e780fbaf02741f5def9,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-161519-A.ogg; raw_data\Dataset\not_cry\78n.ogg; raw_data_2\Baby Crying Sounds\noise\4-161519-A.ogg; raw_data_2\cry\noise\4-161519-A.ogg; raw_data_2\Dataset\not_cry\78n.ogg
b5ea5a2e46ff6986ca5ba75e135efaf7,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_65.wav; raw_data\Dataset\not_cry\174n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_65.wav; raw_data_2\cry\laugh\laugh_1.m4a_65.wav; raw_data_2\Dataset\not_cry\174n.wav
b664de97ddbd327a4ff5ece8f43e0056,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-72688-A.ogg; raw_data\Dataset\not_cry\34n.ogg; raw_data_2\Baby Crying Sounds\noise\2-72688-A.ogg; raw_data_2\cry\noise\2-72688-A.ogg; raw_data_2\Dataset\not_cry\34n.ogg
b7472517a706f149012f64382e055978,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_44.wav; raw_data\Dataset\not_cry\261n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_44.wav; raw_data_2\cry\silence\silence.wav_44.wav; raw_data_2\Dataset\not_cry\261n.wav
b84a85eedfb3c74ba68cd7d2fc38ae0f,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_35.wav; raw_data\Dataset\not_cry\144n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_35.wav; raw_data_2\cry\laugh\laugh_1.m4a_35.wav; raw_data_2\Dataset\not_cry\144n.wav
b948c769b1f4aa996548479dc55cc36f,unknown_lonely,raw_data\BABY CRY\scared\sc-16.mp3; raw_data_2\cry\scared\sc-16.mp3
ba15fc67974077509cf1e1ce6aabfd5b,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_80.wav; raw_data\Dataset\not_cry\189n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_80.wav; raw_data_2\cry\laugh\laugh_1.m4a_80.wav; raw_data_2\Dataset\not_cry\189n.wav
ba2747862af786f29007a7fb67a0a4a6,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_63.wav; raw_data\Dataset\not_cry\280n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_63.wav; raw_data_2\cry\silence\silence.wav_63.wav; raw_data_2\Dataset\not_cry\280n.wav
ba524db380ea402586af603dcc62f7a8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_50.wav; raw_data\Dataset\not_cry\267n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_50.wav; raw_data_2\cry\silence\silence.wav_50.wav; raw_data_2\Dataset\not_cry\267n.wav
ba5eef25d93223cdfcab89405ccd2825,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_72.wav; raw_data\Dataset\not_cry\181n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_72.wav; raw_data_2\cry\laugh\laugh_1.m4a_72.wav; raw_data_2\Dataset\not_cry\181n.wav
bb3911c8933c36a30e66d53f9316434e,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_40.wav; raw_data\Dataset\not_cry\149n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_40.wav; raw_data_2\cry\laugh\laugh_1.m4a_40.wav; raw_data_2\Dataset\not_cry\149n.wav
bb47c471440582aab9ddd50c4a83975b,unknown_lonely,raw_data\Dataset\cry\24c.ogg; raw_data_2\Dataset\cry\24c.ogg
bbf0f5a423b2b0076428d5463fdc9928,unknown_lonely,raw_data\BABY CRY\lonely\lo-2.wav
bc497bc5962c1ef08d2a4134bfa245af,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-146697-A.ogg; raw_data\Dataset\not_cry\59n.ogg; raw_data_2\Baby Crying Sounds\noise\3-146697-A.ogg; raw_data_2\cry\noise\3-146697-A.ogg; raw_data_2\Dataset\not_cry\59n.ogg
bd5184abe940be131a726eddd2318420,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_8.wav; raw_data\Dataset\not_cry\205n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_8.wav; raw_data_2\cry\laugh\laugh_2.m4a_8.wav; raw_data_2\Dataset\not_cry\205n.wav
bdb84cb2bb6590bcd4d52670ac06f3bc,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_34.wav; raw_data\Dataset\not_cry\251n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_34.wav; raw_data_2\cry\silence\silence.wav_34.wav; raw_data_2\Dataset\not_cry\251n.wav
be5d0e6536330f4c99366c3ed0ae091c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-32318-A.ogg; raw_data\Dataset\not_cry\7n.ogg; raw_data_2\Baby Crying Sounds\noise\1-32318-A.ogg; raw_data_2\cry\noise\1-32318-A.ogg; raw_data_2\Dataset\not_cry\7n.ogg
bf3b28cdfb929cc8525086e6d26b51c9,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_80.wav; raw_data\Dataset\not_cry\297n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_80.wav; raw_data_2\cry\silence\silence.wav_80.wav; raw_data_2\Dataset\not_cry\297n.wav
bf7fd552abed1465215e053f11c2e182,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_61.wav; raw_data\Dataset\not_cry\278n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_61.wav; raw_data_2\cry\silence\silence.wav_61.wav; raw_data_2\Dataset\not_cry\278n.wav
bf95d0d10cd6ca54b25c03b130eeabf9,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-223127-A.ogg; raw_data\Dataset\not_cry\92n.ogg; raw_data_2\Baby Crying Sounds\noise\4-223127-A.ogg; raw_data_2\cry\noise\4-223127-A.ogg; raw_data_2\Dataset\not_cry\92n.ogg
c083f47999bb4f16e164273c99e72596,unknown_lonely,raw_data\BABY CRY\scared\sc-9.wav
c0a8c3d3cd77e415f03ae374e8b814de,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_42.wav; raw_data\Dataset\not_cry\151n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_42.wav; raw_data_2\cry\laugh\laugh_1.m4a_42.wav; raw_data_2\Dataset\not_cry\151n.wav
c1bd13f7d48dde7ac7fe57b872a80dc8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-30344-A.ogg; raw_data\Dataset\not_cry\6n.ogg; raw_data_2\Baby Crying Sounds\noise\1-30344-A.ogg; raw_data_2\cry\noise\1-30344-A.ogg; raw_data_2\Dataset\not_cry\6n.ogg
c1c5c47e5e4aa0a01afc832559b92c38,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_83.wav; raw_data\Dataset\not_cry\192n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_83.wav; raw_data_2\cry\laugh\laugh_1.m4a_83.wav; raw_data_2\Dataset\not_cry\192n.wav
c20dbdf7f0392df8849299d41433e232,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_82.wav; raw_data\Dataset\not_cry\299n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_82.wav; raw_data_2\cry\silence\silence.wav_82.wav; raw_data_2\Dataset\not_cry\299n.wav
c23c90e8013001a92366bbfdf2df1f9b,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_60.wav; raw_data\Dataset\not_cry\277n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_60.wav; raw_data_2\cry\silence\silence.wav_60.wav; raw_data_2\Dataset\not_cry\277n.wav
c29118e69acb6d0b414e8c2e5592608a,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_3.wav; raw_data\Dataset\not_cry\112n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_3.wav; raw_data_2\cry\laugh\laugh_1.m4a_3.wav; raw_data_2\Dataset\not_cry\112n.wav
c2c5df1daff019d7a201e6f2fd766ee5,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-216211-A.ogg; raw_data\Dataset\not_cry\90n.ogg; raw_data_2\Baby Crying Sounds\noise\4-216211-A.ogg; raw_data_2\cry\noise\4-216211-A.ogg; raw_data_2\Dataset\not_cry\90n.ogg
c2f336e362777160f32375c884e715cd,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-128465-A.ogg; raw_data\Dataset\not_cry\41n.ogg; raw_data_2\Baby Crying Sounds\noise\2-128465-A.ogg; raw_data_2\cry\noise\2-128465-A.ogg; raw_data_2\Dataset\not_cry\41n.ogg
c2fb878d836689447c634bb5a0af3159,unknown_lonely,raw_data\BABY CRY\lonely\0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185393784-1.7-f-26-lo.wav; raw_data_2\cry\lonely\0f257dac-7d6f-4575-9192-e3b4dcd3d4ef-1430185393784-1.7-f-26-lo.wav
c34aed1bd4a75dbc49bc509d4efb4656,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_105.wav; raw_data\Dataset\not_cry\322n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_105.wav; raw_data_2\cry\silence\silence.wav_105.wav; raw_data_2\Dataset\not_cry\322n.wav
c374f064cd52f21194010c5c70893462,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_5.wav; raw_data\Dataset\not_cry\202n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_5.wav; raw_data_2\cry\laugh\laugh_2.m4a_5.wav; raw_data_2\Dataset\not_cry\202n.wav
c4a3cdf5bd5fd178c6621663a04eeb02,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-30226-A.ogg; raw_data\Dataset\not_cry\5n.ogg; raw_data_2\Baby Crying Sounds\noise\1-30226-A.ogg; raw_data_2\cry\noise\1-30226-A.ogg; raw_data_2\Dataset\not_cry\5n.ogg
c4f4de72bf39cd9bab147949685a777d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_32.wav; raw_data\Dataset\not_cry\249n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_32.wav; raw_data_2\cry\silence\silence.wav_32.wav; raw_data_2\Dataset\not_cry\249n.wav
c56292eacaae3bca7f8796a1f2eb48ce,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-62878-A.ogg; raw_data\Dataset\not_cry\51n.ogg; raw_data_2\Baby Crying Sounds\noise\3-62878-A.ogg; raw_data_2\cry\noise\3-62878-A.ogg; raw_data_2\Dataset\not_cry\51n.ogg
c5c1b44c68e81df3aa27c24af71e7eb6,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\3-151557-B.ogg; raw_data\Dataset\not_cry\62n.ogg; raw_data_2\Baby Crying Sounds\noise\3-151557-B.ogg; raw_data_2\cry\noise\3-151557-B.ogg; raw_data_2\Dataset\not_cry\62n.ogg
c5c3f820099e01c90c8cbf85970b659e,unknown_lonely,raw_data\BABY CRY\scared\generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav; raw_data_2\cry\scared\generated2_5f651112-d2a3-4911-b3a5-f37bfc092494-1430734603484-1.7-m-72-sc.wav
c5e55876d21e4b7cac43ac85dc366d7d,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_85.wav; raw_data\Dataset\not_cry\194n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_85.wav; raw_data_2\cry\laugh\laugh_1.m4a_85.wav; raw_data_2\Dataset\not_cry\194n.wav
c6926c6353aa173161104f5704100337,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_46.wav; raw_data\Dataset\not_cry\155n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_46.wav; raw_data_2\cry\laugh\laugh_1.m4a_46.wav; raw_data_2\Dataset\not_cry\155n.wav
ca0fc9c9d6a2b640f0bb5ec379b283c9,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_87.wav; raw_data\Dataset\not_cry\196n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_87.wav; raw_data_2\cry\laugh\laugh_1.m4a_87.wav; raw_data_2\Dataset\not_cry\196n.wav
cb4638268c0b376fb0ee7352876b6b5f,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_6.wav; raw_data\Dataset\not_cry\223n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_6.wav; raw_data_2\cry\silence\silence.wav_6.wav; raw_data_2\Dataset\not_cry\223n.wav
cbf3c1a5d9ce96c21dbd065033f077ce,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-69131-A.ogg; raw_data\Dataset\not_cry\29n.ogg; raw_data_2\Baby Crying Sounds\noise\2-69131-A.ogg; raw_data_2\cry\noise\2-69131-A.ogg; raw_data_2\Dataset\not_cry\29n.ogg
ce1d962d6d65ae5d74e45981e1480f2c,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_7.wav; raw_data\Dataset\not_cry\224n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_7.wav; raw_data_2\cry\silence\silence.wav_7.wav; raw_data_2\Dataset\not_cry\224n.wav
ce83b9078cd10dc7ff733b7013e80471,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\1-47819-C.ogg; raw_data\Dataset\not_cry\13n.ogg; raw_data_2\Baby Crying Sounds\noise\1-47819-C.ogg; raw_data_2\cry\noise\1-47819-C.ogg; raw_data_2\Dataset\not_cry\13n.ogg
cec0e984843c7390eee57b7ed0438a79,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-165813-B.ogg; raw_data\Dataset\not_cry\80n.ogg; raw_data_2\Baby Crying Sounds\noise\4-165813-B.ogg; raw_data_2\cry\noise\4-165813-B.ogg; raw_data_2\Dataset\not_cry\80n.ogg
d0e66a3989ae2c01227440339eb788ff,unknown_lonely,raw_data\Dataset\cry\31c.ogg; raw_data_2\Dataset\cry\31c.ogg
d14cc0dd9d244abff61a8243458c1b53,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-156999-C.ogg; raw_data\Dataset\not_cry\95n.ogg; raw_data_2\Baby Crying Sounds\noise\5-156999-C.ogg; raw_data_2\cry\noise\5-156999-C.ogg; raw_data_2\Dataset\not_cry\95n.ogg
d19b936c52701afd494f6009be9f6848,unknown_lonely,raw_data\Dataset\cry\98c.ogg; raw_data_2\Dataset\cry\98c.ogg
d1e242aad5aa6b958d4be01f106ec7e8,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\4-184235-A.ogg; raw_data\Dataset\not_cry\84n.ogg; raw_data_2\Baby Crying Sounds\noise\4-184235-A.ogg; raw_data_2\cry\noise\4-184235-A.ogg; raw_data_2\Dataset\not_cry\84n.ogg
d1ee09f672105b7cf5e203e843ffccbe,unknown_lonely,raw_data\BABY CRY\scared\generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav; raw_data_2\cry\scared\generated2_b6911857-98b7-4bd7-86b9-7dec90fbd897-1431351785422-1.7-m-72-sc.wav
d26063f05dcf10e6ab66631ca8416548,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_5.wav; raw_data\Dataset\not_cry\114n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_5.wav; raw_data_2\cry\laugh\laugh_1.m4a_5.wav; raw_data_2\Dataset\not_cry\114n.wav
d38b1b18396d46ef761c271235c04577,unknown_lonely,raw_data\BABY CRY\scared\generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav; raw_data_2\cry\scared\generated3_f4c4b757-8b39-4322-aea0-89f3e7003756-1430229472185-1.7-f-04-sc.wav
d3ca0d484415770655306cbb45d8c594,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\2-114280-A.ogg; raw_data\Dataset\not_cry\36n.ogg; raw_data_2\Baby Crying Sounds\noise\2-114280-A.ogg; raw_data_2\cry\noise\2-114280-A.ogg; raw_data_2\Dataset\not_cry\36n.ogg
d49627c7d73d6bac6a64f3efc66729c1,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_10.wav; raw_data\Dataset\not_cry\227n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_10.wav; raw_data_2\cry\silence\silence.wav_10.wav; raw_data_2\Dataset\not_cry\227n.wav
d5639ddb0d9dce8b899c075f700baf86,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\silence\silence.wav_94.wav; raw_data\Dataset\not_cry\311n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_94.wav; raw_data_2\cry\silence\silence.wav_94.wav; raw_data_2\Dataset\not_cry\311n.wav
d5cc6e162e97af02e0253070747eb109,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\noise\5-257839-A.ogg; raw_data\Dataset\not_cry\108n.ogg; raw_data_2\Baby Crying Sounds\noise\5-257839-A.ogg; raw_data_2\cry\noise\5-257839-A.ogg; raw_data_2\Dataset\not_cry\108n.ogg
d5cceb31bbcce6900eddbde41c24ef05,exclude_noise_silence_laugh,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_15.wav; raw_data\Dataset\not_cry\212n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_15.wav; raw_data_2\cry\laugh\laugh_2.m4a_15.wav; raw_data_2\Dataset\not_cry\212n.wav
