md5_hash,resolved_label_binary,source_selected_path,all_original_paths,evidence_status_summary,output_path_binary,original_duration_sec,cleaned_duration_sec,output_sample_rate
be2e8d2fdf104d1d7249df9e752671e1,Not_Hungry,raw_data\BABY CRY\cold_hot\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,raw_data\BABY CRY\cold_hot\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data_2\cry\cold_hot\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__be2e8d2fdf104d1d7249df9e752671e1.wav,6.66,6.5,16000
bee60f324869cbbff003e6d25abf6d31,Hungry,raw_data\BABY CRY\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav,raw_data\BABY CRY\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\burping\473c.wav; raw_data\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data\Dataset\cry\473c.wav; raw_data\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\burping\473c.wav; raw_data_2\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\cry\burping\473c.wav; raw_data_2\cry\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\473c.wav; raw_data_2\hungry\hungry1 (278).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__bee60f324869cbbff003e6d25abf6d31.wav,6.66,6.048,16000
c000f81ec13b9b16ab05c05f1f0f283a,Hungry,raw_data\BABY CRY\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav,raw_data\BABY CRY\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\475c.wav; raw_data\Baby Crying Sounds\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data\Dataset\cry\475c.wav; raw_data\donateacry_corpus\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\475c.wav; raw_data_2\Baby Crying Sounds\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\cry\burping\475c.wav; raw_data_2\cry\hungry\be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\475c.wav; raw_data_2\hungry\hungry1 (280).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c000f81ec13b9b16ab05c05f1f0f283a.wav,6.96,5.248,16000
c0981bed9c7da4a5837f2bcc512d0ce3,Hungry,raw_data\BABY CRY\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav,raw_data\BABY CRY\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\184c.wav; raw_data\Baby Crying Sounds\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data\Dataset\cry\184c.wav; raw_data\donateacry_corpus\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\184c.wav; raw_data_2\Baby Crying Sounds\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\cry\discomfort\184c.wav; raw_data_2\cry\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav; raw_data_2\Dataset\cry\184c.wav; raw_data_2\hungry\hungry1 (210).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c0981bed9c7da4a5837f2bcc512d0ce3.wav,7.0,7.0,16000
c0ba602a262e431c384b2adf72674605,Hungry,raw_data\BABY CRY\cold_hot\85c.wav,raw_data\BABY CRY\cold_hot\85c.wav; raw_data\BABY CRY\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\85c.wav; raw_data\Baby Crying Sounds\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data\Dataset\cry\85c.wav; raw_data\donateacry_corpus\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\85c.wav; raw_data_2\Baby Crying Sounds\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\cry\cold_hot\85c.wav; raw_data_2\cry\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav; raw_data_2\Dataset\cry\85c.wav; raw_data_2\hungry\hungry1 (10).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c0ba602a262e431c384b2adf72674605.wav,7.0,7.0,16000
c109aa58cd50d9986b68a3ae9d25e7b2,Hungry,raw_data\BABY CRY\belly_pain\450c.wav,raw_data\BABY CRY\belly_pain\450c.wav; raw_data\BABY CRY\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\450c.wav; raw_data\Baby Crying Sounds\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data\Dataset\cry\450c.wav; raw_data\donateacry_corpus\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\450c.wav; raw_data_2\Baby Crying Sounds\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\cry\belly pain\450c.wav; raw_data_2\cry\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982066128-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\450c.wav; raw_data_2\hungry\hungry1 (250).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c109aa58cd50d9986b68a3ae9d25e7b2.wav,6.92,4.32,16000
c119c538ce1ef5968b6b0ddd64b36999,Not_Hungry,raw_data\BABY CRY\belly_pain\414c.wav,raw_data\BABY CRY\belly_pain\414c.wav; raw_data\Baby Crying Sounds\belly pain\414c.wav; raw_data\Dataset\cry\414c.wav; raw_data_2\Baby Crying Sounds\belly pain\414c.wav; raw_data_2\cry\belly pain\414c.wav; raw_data_2\Dataset\cry\414c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c119c538ce1ef5968b6b0ddd64b36999.wav,5.0,5.0,16000
c1fc0661004a450f0960fbc53e04e3d5,Not_Hungry,raw_data\BABY CRY\belly_pain\436c.wav,raw_data\BABY CRY\belly_pain\436c.wav; raw_data\Baby Crying Sounds\belly pain\436c.wav; raw_data\Dataset\cry\436c.wav; raw_data_2\Baby Crying Sounds\belly pain\436c.wav; raw_data_2\cry\belly pain\436c.wav; raw_data_2\Dataset\cry\436c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c1fc0661004a450f0960fbc53e04e3d5.wav,5.0,5.0,16000
c233475e0700eeb425320102d5d23054,Hungry,raw_data\BABY CRY\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav,raw_data\BABY CRY\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data\BABY CRY\tired\254c.wav; raw_data\Baby Crying Sounds\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data\Baby Crying Sounds\tired\254c.wav; raw_data\Dataset\cry\254c.wav; raw_data\donateacry_corpus\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\254c.wav; raw_data_2\cry\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu.wav; raw_data_2\cry\tired\254c.wav; raw_data_2\Dataset\cry\254c.wav; raw_data_2\hungry\hungry1 (58).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c233475e0700eeb425320102d5d23054.wav,7.0,6.976,16000
c29b9965838f48705d8b82105263348c,Hungry,raw_data\BABY CRY\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav,raw_data\BABY CRY\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\197c.wav; raw_data\Baby Crying Sounds\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data\Dataset\cry\197c.wav; raw_data\donateacry_corpus\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\197c.wav; raw_data_2\Baby Crying Sounds\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\cry\discomfort\197c.wav; raw_data_2\cry\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu.wav; raw_data_2\Dataset\cry\197c.wav; raw_data_2\hungry\hungry1 (174).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c29b9965838f48705d8b82105263348c.wav,6.86,6.176,16000
c2c808e2455e4201fa25038fc101cdcd,Hungry,raw_data\BABY CRY\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav,raw_data\BABY CRY\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\burping\479c.wav; raw_data\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data\Dataset\cry\479c.wav; raw_data\donateacry_corpus\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\burping\479c.wav; raw_data_2\Baby Crying Sounds\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\cry\burping\479c.wav; raw_data_2\cry\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\479c.wav; raw_data_2\hungry\hungry1 (290).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c2c808e2455e4201fa25038fc101cdcd.wav,6.88,6.048,16000
c37e83f08a34c4f69f666be67054f4df,Not_Hungry,raw_data\BABY CRY\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,raw_data\BABY CRY\discomfort\ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c37e83f08a34c4f69f666be67054f4df.wav,6.9,6.9,16000
c3d87270bd052c13b8252c007a6190f8,Not_Hungry,raw_data\Baby Crying Sounds\burping\548c.wav,raw_data\Baby Crying Sounds\burping\548c.wav; raw_data\Dataset\cry\548c.wav; raw_data_2\Baby Crying Sounds\burping\548c.wav; raw_data_2\cry\burping\548c.wav; raw_data_2\Dataset\cry\548c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c3d87270bd052c13b8252c007a6190f8.wav,5.0,5.0,16000
c42b457f95d89b31ceda949fc386e7d4,Hungry,raw_data\BABY CRY\cold_hot\73c.wav,raw_data\BABY CRY\cold_hot\73c.wav; raw_data\BABY CRY\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\73c.wav; raw_data\Baby Crying Sounds\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav; raw_data\Dataset\cry\73c.wav; raw_data\donateacry_corpus\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\73c.wav; raw_data_2\Baby Crying Sounds\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav; raw_data_2\cry\cold_hot\73c.wav; raw_data_2\cry\hungry\21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\73c.wav; raw_data_2\hungry\hungry1 (107).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c42b457f95d89b31ceda949fc386e7d4.wav,6.88,6.848,16000
c47e2cc0283cd197dfe265de7c828764,Hungry,raw_data\BABY CRY\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav,raw_data\BABY CRY\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav; raw_data\Baby Crying Sounds\burping\491c.wav; raw_data\Baby Crying Sounds\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav; raw_data\Dataset\cry\491c.wav; raw_data\donateacry_corpus\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav; raw_data_2\Baby Crying Sounds\burping\491c.wav; raw_data_2\Baby Crying Sounds\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav; raw_data_2\cry\burping\491c.wav; raw_data_2\cry\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav; raw_data_2\Dataset\cry\491c.wav; raw_data_2\hungry\hungry1 (300).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c47e2cc0283cd197dfe265de7c828764.wav,6.86,6.796,16000
c4fa14829567463896e50e3e4e32aea6,Not_Hungry,raw_data\BABY CRY\belly_pain\431c.wav,raw_data\BABY CRY\belly_pain\431c.wav; raw_data\Baby Crying Sounds\belly pain\431c.wav; raw_data\Dataset\cry\431c.wav; raw_data_2\Baby Crying Sounds\belly pain\431c.wav; raw_data_2\cry\belly pain\431c.wav; raw_data_2\Dataset\cry\431c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c4fa14829567463896e50e3e4e32aea6.wav,5.0,5.0,16000
c541e76dd0048306a5f5a7b4ea77689e,Hungry,raw_data\BABY CRY\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,raw_data\BABY CRY\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\tired\308c.wav; raw_data\Dataset\cry\308c.wav; raw_data\donateacry_corpus\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\308c.wav; raw_data_2\cry\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav; raw_data_2\cry\tired\308c.wav; raw_data_2\Dataset\cry\308c.wav; raw_data_2\hungry\hungry1 (223).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c541e76dd0048306a5f5a7b4ea77689e.wav,6.72,6.112,16000
c5951641c5078a5a8c5cd4e31827776e,Hungry,raw_data\BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,raw_data\BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav; raw_data\Baby Crying Sounds\tired\316c.wav; raw_data\Dataset\cry\316c.wav; raw_data\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\316c.wav; raw_data_2\cry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav; raw_data_2\cry\tired\316c.wav; raw_data_2\Dataset\cry\316c.wav; raw_data_2\hungry\hungry1 (194).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c5951641c5078a5a8c5cd4e31827776e.wav,6.9,5.248,16000
c6cf820a2244857be959d9f70283a3df,Not_Hungry,raw_data\BABY CRY\discomfort\uncom_yudi_ganti_popok_12.wav,raw_data\BABY CRY\discomfort\uncom_yudi_ganti_popok_12.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_yudi_ganti_popok_12.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c6cf820a2244857be959d9f70283a3df.wav,5.013375,4.96,16000
c6d9a7c36d3f50d432f5c82be478e9c4,Hungry,raw_data\BABY CRY\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav,raw_data\BABY CRY\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav; raw_data\BABY CRY\tired\283c.wav; raw_data\Baby Crying Sounds\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav; raw_data\Baby Crying Sounds\tired\283c.wav; raw_data\Dataset\cry\283c.wav; raw_data\donateacry_corpus\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\283c.wav; raw_data_2\cry\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu.wav; raw_data_2\cry\tired\283c.wav; raw_data_2\Dataset\cry\283c.wav; raw_data_2\hungry\hungry1 (70).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c6d9a7c36d3f50d432f5c82be478e9c4.wav,7.0,4.128,16000
c729a9c99ff2f0d02b8365029b00a5a9,Hungry,raw_data\BABY CRY\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,raw_data\BABY CRY\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\222c.wav; raw_data\Baby Crying Sounds\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav; raw_data\Dataset\cry\222c.wav; raw_data\donateacry_corpus\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\222c.wav; raw_data_2\Baby Crying Sounds\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\222c.wav; raw_data_2\cry\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\222c.wav; raw_data_2\hungry\hungry1 (45).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c729a9c99ff2f0d02b8365029b00a5a9.wav,6.62,4.796,16000
c733fabbf8dbea6de96bef256b70ffcc,Hungry,raw_data\BABY CRY\belly_pain\377c.wav,raw_data\BABY CRY\belly_pain\377c.wav; raw_data\BABY CRY\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\377c.wav; raw_data\Baby Crying Sounds\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav; raw_data\Dataset\cry\377c.wav; raw_data\donateacry_corpus\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\377c.wav; raw_data_2\Baby Crying Sounds\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav; raw_data_2\cry\belly pain\377c.wav; raw_data_2\cry\hungry\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\377c.wav; raw_data_2\hungry\hungry1 (358).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c733fabbf8dbea6de96bef256b70ffcc.wav,7.0,6.872,16000
c74a8890f94e2f33a55255179bb80eb7,Not_Hungry,raw_data\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav,raw_data\BABY CRY\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav; raw_data_2\cry\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110001954-1.7-m-26-ti.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c74a8890f94e2f33a55255179bb80eb7.wav,6.94,6.652,16000
c7508735f9e0f13a174ce39752b4c8cf,Not_Hungry,raw_data\BABY CRY\cold_hot\47c.wav,raw_data\BABY CRY\cold_hot\47c.wav; raw_data\BABY CRY\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav; raw_data\Baby Crying Sounds\cold_hot\47c.wav; raw_data\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav; raw_data\Dataset\cry\47c.wav; raw_data\donateacry_corpus\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav; raw_data_2\Baby Crying Sounds\cold_hot\47c.wav; raw_data_2\Baby Crying Sounds\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav; raw_data_2\cry\cold_hot\47c.wav; raw_data_2\cry\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav; raw_data_2\Dataset\cry\47c.wav; raw_data_2\discomfort\15discomfort.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c7508735f9e0f13a174ce39752b4c8cf.wav,7.0,6.776,16000
c7e1fecc7f643b585c1fb1c753d7f4e4,Not_Hungry,raw_data\BABY CRY\belly_pain\429c.wav,raw_data\BABY CRY\belly_pain\429c.wav; raw_data\Baby Crying Sounds\belly pain\429c.wav; raw_data\Dataset\cry\429c.wav; raw_data_2\Baby Crying Sounds\belly pain\429c.wav; raw_data_2\cry\belly pain\429c.wav; raw_data_2\Dataset\cry\429c.wav,no_conflict,majority_binary/Not_Hungry/Not_Hungry__c7e1fecc7f643b585c1fb1c753d7f4e4.wav,5.0,5.0,16000
c8260b6439a0e9038295780fd6a27e83,Hungry,raw_data\BABY CRY\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,raw_data\BABY CRY\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav; raw_data\BABY CRY\tired\291c.wav; raw_data\Baby Crying Sounds\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\291c.wav; raw_data\Dataset\cry\291c.wav; raw_data\donateacry_corpus\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\291c.wav; raw_data_2\cry\hungry\8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav; raw_data_2\cry\tired\291c.wav; raw_data_2\Dataset\cry\291c.wav; raw_data_2\hungry\hungry1 (71).wav,resolved_by_filename_priority,majority_binary/Hungry/Hungry__c8260b6439a0e9038295780fd6a27e83.wav,6.66,6.208,16000
c869e6540145b61fd52902182caa3380,Not_Hungry,raw_data\BABY CRY\burping\531c.wav,raw_data\BABY CRY\burping\531c.wav; raw_data\BABY CRY\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data\Baby Crying Sounds\burping\531c.wav; raw_data\Baby Crying Sounds\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data\Dataset\cry\531c.wav; raw_data\donateacry_corpus\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data_2\Baby Crying Sounds\burping\531c.wav; raw_data_2\Baby Crying Sounds\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data_2\cry\burping\531c.wav; raw_data_2\cry\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav; raw_data_2\Dataset\cry\531c.wav; raw_data_2\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch.wav,resolved_by_filename_priority,majority_binary/Not_Hungry/Not_Hungry__c869e6540145b61fd52902182caa3380.wav,6.66,6.5,16000
